#x y_true y_numerov
4.9363 5.04885e-05 5.04885e-05 
4.9362 5.05124e-05 5.05124e-05 
4.9361 5.05363e-05 5.05363e-05 
4.936 5.05602e-05 5.05602e-05 
4.9359 5.05842e-05 5.05842e-05 
4.9358 5.06081e-05 5.06081e-05 
4.9357 5.06321e-05 5.06321e-05 
4.9356 5.0656e-05 5.0656e-05 
4.9355 5.068e-05 5.068e-05 
4.9354 5.0704e-05 5.0704e-05 
4.9353 5.0728e-05 5.0728e-05 
4.9352 5.0752e-05 5.0752e-05 
4.9351 5.0776e-05 5.0776e-05 
4.935 5.08001e-05 5.08001e-05 
4.9349 5.08241e-05 5.08241e-05 
4.9348 5.08482e-05 5.08482e-05 
4.9347 5.08722e-05 5.08722e-05 
4.9346 5.08963e-05 5.08963e-05 
4.9345 5.09204e-05 5.09204e-05 
4.9344 5.09445e-05 5.09445e-05 
4.9343 5.09686e-05 5.09686e-05 
4.9342 5.09928e-05 5.09928e-05 
4.9341 5.10169e-05 5.10169e-05 
4.934 5.1041e-05 5.1041e-05 
4.9339 5.10652e-05 5.10652e-05 
4.9338 5.10893e-05 5.10893e-05 
4.9337 5.11135e-05 5.11135e-05 
4.9336 5.11377e-05 5.11377e-05 
4.9335 5.11619e-05 5.11619e-05 
4.9334 5.11861e-05 5.11861e-05 
4.9333 5.12103e-05 5.12103e-05 
4.9332 5.12346e-05 5.12346e-05 
4.9331 5.12588e-05 5.12588e-05 
4.933 5.12831e-05 5.12831e-05 
4.9329 5.13073e-05 5.13073e-05 
4.9328 5.13316e-05 5.13316e-05 
4.9327 5.13559e-05 5.13559e-05 
4.9326 5.13802e-05 5.13802e-05 
4.9325 5.14045e-05 5.14045e-05 
4.9324 5.14288e-05 5.14288e-05 
4.9323 5.14531e-05 5.14531e-05 
4.9322 5.14775e-05 5.14775e-05 
4.9321 5.15018e-05 5.15018e-05 
4.932 5.15262e-05 5.15262e-05 
4.9319 5.15506e-05 5.15506e-05 
4.9318 5.1575e-05 5.1575e-05 
4.9317 5.15993e-05 5.15993e-05 
4.9316 5.16238e-05 5.16238e-05 
4.9315 5.16482e-05 5.16482e-05 
4.9314 5.16726e-05 5.16726e-05 
4.9313 5.1697e-05 5.1697e-05 
4.9312 5.17215e-05 5.17215e-05 
4.9311 5.1746e-05 5.1746e-05 
4.931 5.17704e-05 5.17704e-05 
4.9309 5.17949e-05 5.17949e-05 
4.9308 5.18194e-05 5.18194e-05 
4.9307 5.18439e-05 5.18439e-05 
4.9306 5.18684e-05 5.18684e-05 
4.9305 5.1893e-05 5.1893e-05 
4.9304 5.19175e-05 5.19175e-05 
4.9303 5.1942e-05 5.1942e-05 
4.9302 5.19666e-05 5.19666e-05 
4.9301 5.19912e-05 5.19912e-05 
4.93 5.20158e-05 5.20158e-05 
4.9299 5.20404e-05 5.20404e-05 
4.9298 5.2065e-05 5.2065e-05 
4.9297 5.20896e-05 5.20896e-05 
4.9296 5.21142e-05 5.21142e-05 
4.9295 5.21388e-05 5.21388e-05 
4.9294 5.21635e-05 5.21635e-05 
4.9293 5.21882e-05 5.21882e-05 
4.9292 5.22128e-05 5.22128e-05 
4.9291 5.22375e-05 5.22375e-05 
4.929 5.22622e-05 5.22622e-05 
4.9289 5.22869e-05 5.22869e-05 
4.9288 5.23116e-05 5.23116e-05 
4.9287 5.23363e-05 5.23363e-05 
4.9286 5.23611e-05 5.23611e-05 
4.9285 5.23858e-05 5.23858e-05 
4.9284 5.24106e-05 5.24106e-05 
4.9283 5.24354e-05 5.24354e-05 
4.9282 5.24602e-05 5.24602e-05 
4.9281 5.24849e-05 5.24849e-05 
4.928 5.25098e-05 5.25098e-05 
4.9279 5.25346e-05 5.25346e-05 
4.9278 5.25594e-05 5.25594e-05 
4.9277 5.25842e-05 5.25842e-05 
4.9276 5.26091e-05 5.26091e-05 
4.9275 5.2634e-05 5.2634e-05 
4.9274 5.26588e-05 5.26588e-05 
4.9273 5.26837e-05 5.26837e-05 
4.9272 5.27086e-05 5.27086e-05 
4.9271 5.27335e-05 5.27335e-05 
4.927 5.27584e-05 5.27584e-05 
4.9269 5.27834e-05 5.27834e-05 
4.9268 5.28083e-05 5.28083e-05 
4.9267 5.28332e-05 5.28332e-05 
4.9266 5.28582e-05 5.28582e-05 
4.9265 5.28832e-05 5.28832e-05 
4.9264 5.29082e-05 5.29082e-05 
4.9263 5.29332e-05 5.29332e-05 
4.9262 5.29582e-05 5.29582e-05 
4.9261 5.29832e-05 5.29832e-05 
4.926 5.30082e-05 5.30082e-05 
4.9259 5.30333e-05 5.30333e-05 
4.9258 5.30583e-05 5.30583e-05 
4.9257 5.30834e-05 5.30834e-05 
4.9256 5.31085e-05 5.31085e-05 
4.9255 5.31335e-05 5.31335e-05 
4.9254 5.31586e-05 5.31586e-05 
4.9253 5.31837e-05 5.31837e-05 
4.9252 5.32089e-05 5.32089e-05 
4.9251 5.3234e-05 5.3234e-05 
4.925 5.32591e-05 5.32591e-05 
4.9249 5.32843e-05 5.32843e-05 
4.9248 5.33095e-05 5.33095e-05 
4.9247 5.33346e-05 5.33346e-05 
4.9246 5.33598e-05 5.33598e-05 
4.9245 5.3385e-05 5.3385e-05 
4.9244 5.34102e-05 5.34102e-05 
4.9243 5.34355e-05 5.34355e-05 
4.9242 5.34607e-05 5.34607e-05 
4.9241 5.34859e-05 5.34859e-05 
4.924 5.35112e-05 5.35112e-05 
4.9239 5.35365e-05 5.35365e-05 
4.9238 5.35617e-05 5.35617e-05 
4.9237 5.3587e-05 5.3587e-05 
4.9236 5.36123e-05 5.36123e-05 
4.9235 5.36377e-05 5.36377e-05 
4.9234 5.3663e-05 5.3663e-05 
4.9233 5.36883e-05 5.36883e-05 
4.9232 5.37137e-05 5.37137e-05 
4.9231 5.3739e-05 5.3739e-05 
4.923 5.37644e-05 5.37644e-05 
4.9229 5.37898e-05 5.37898e-05 
4.9228 5.38152e-05 5.38152e-05 
4.9227 5.38406e-05 5.38406e-05 
4.9226 5.3866e-05 5.3866e-05 
4.9225 5.38914e-05 5.38914e-05 
4.9224 5.39169e-05 5.39169e-05 
4.9223 5.39423e-05 5.39423e-05 
4.9222 5.39678e-05 5.39678e-05 
4.9221 5.39932e-05 5.39932e-05 
4.922 5.40187e-05 5.40187e-05 
4.9219 5.40442e-05 5.40442e-05 
4.9218 5.40697e-05 5.40697e-05 
4.9217 5.40952e-05 5.40952e-05 
4.9216 5.41208e-05 5.41208e-05 
4.9215 5.41463e-05 5.41463e-05 
4.9214 5.41719e-05 5.41719e-05 
4.9213 5.41974e-05 5.41974e-05 
4.9212 5.4223e-05 5.4223e-05 
4.9211 5.42486e-05 5.42486e-05 
4.921 5.42742e-05 5.42742e-05 
4.9209 5.42998e-05 5.42998e-05 
4.9208 5.43254e-05 5.43254e-05 
4.9207 5.43511e-05 5.43511e-05 
4.9206 5.43767e-05 5.43767e-05 
4.9205 5.44024e-05 5.44024e-05 
4.9204 5.4428e-05 5.4428e-05 
4.9203 5.44537e-05 5.44537e-05 
4.9202 5.44794e-05 5.44794e-05 
4.9201 5.45051e-05 5.45051e-05 
4.92 5.45308e-05 5.45308e-05 
4.9199 5.45566e-05 5.45566e-05 
4.9198 5.45823e-05 5.45823e-05 
4.9197 5.4608e-05 5.4608e-05 
4.9196 5.46338e-05 5.46338e-05 
4.9195 5.46596e-05 5.46596e-05 
4.9194 5.46854e-05 5.46854e-05 
4.9193 5.47112e-05 5.47112e-05 
4.9192 5.4737e-05 5.4737e-05 
4.9191 5.47628e-05 5.47628e-05 
4.919 5.47886e-05 5.47886e-05 
4.9189 5.48145e-05 5.48145e-05 
4.9188 5.48403e-05 5.48403e-05 
4.9187 5.48662e-05 5.48662e-05 
4.9186 5.48921e-05 5.48921e-05 
4.9185 5.49179e-05 5.49179e-05 
4.9184 5.49438e-05 5.49438e-05 
4.9183 5.49698e-05 5.49698e-05 
4.9182 5.49957e-05 5.49957e-05 
4.9181 5.50216e-05 5.50216e-05 
4.918 5.50476e-05 5.50476e-05 
4.9179 5.50735e-05 5.50735e-05 
4.9178 5.50995e-05 5.50995e-05 
4.9177 5.51255e-05 5.51255e-05 
4.9176 5.51515e-05 5.51515e-05 
4.9175 5.51775e-05 5.51775e-05 
4.9174 5.52035e-05 5.52035e-05 
4.9173 5.52295e-05 5.52295e-05 
4.9172 5.52556e-05 5.52556e-05 
4.9171 5.52816e-05 5.52816e-05 
4.917 5.53077e-05 5.53077e-05 
4.9169 5.53338e-05 5.53338e-05 
4.9168 5.53598e-05 5.53598e-05 
4.9167 5.53859e-05 5.53859e-05 
4.9166 5.54121e-05 5.54121e-05 
4.9165 5.54382e-05 5.54382e-05 
4.9164 5.54643e-05 5.54643e-05 
4.9163 5.54905e-05 5.54905e-05 
4.9162 5.55166e-05 5.55166e-05 
4.9161 5.55428e-05 5.55428e-05 
4.916 5.5569e-05 5.5569e-05 
4.9159 5.55952e-05 5.55952e-05 
4.9158 5.56214e-05 5.56214e-05 
4.9157 5.56476e-05 5.56476e-05 
4.9156 5.56738e-05 5.56738e-05 
4.9155 5.57001e-05 5.57001e-05 
4.9154 5.57263e-05 5.57263e-05 
4.9153 5.57526e-05 5.57526e-05 
4.9152 5.57788e-05 5.57788e-05 
4.9151 5.58051e-05 5.58051e-05 
4.915 5.58314e-05 5.58314e-05 
4.9149 5.58577e-05 5.58577e-05 
4.9148 5.58841e-05 5.58841e-05 
4.9147 5.59104e-05 5.59104e-05 
4.9146 5.59367e-05 5.59367e-05 
4.9145 5.59631e-05 5.59631e-05 
4.9144 5.59895e-05 5.59895e-05 
4.9143 5.60159e-05 5.60159e-05 
4.9142 5.60423e-05 5.60423e-05 
4.9141 5.60687e-05 5.60687e-05 
4.914 5.60951e-05 5.60951e-05 
4.9139 5.61215e-05 5.61215e-05 
4.9138 5.61479e-05 5.61479e-05 
4.9137 5.61744e-05 5.61744e-05 
4.9136 5.62009e-05 5.62009e-05 
4.9135 5.62273e-05 5.62273e-05 
4.9134 5.62538e-05 5.62538e-05 
4.9133 5.62803e-05 5.62803e-05 
4.9132 5.63068e-05 5.63068e-05 
4.9131 5.63334e-05 5.63334e-05 
4.913 5.63599e-05 5.63599e-05 
4.9129 5.63865e-05 5.63865e-05 
4.9128 5.6413e-05 5.6413e-05 
4.9127 5.64396e-05 5.64396e-05 
4.9126 5.64662e-05 5.64662e-05 
4.9125 5.64928e-05 5.64928e-05 
4.9124 5.65194e-05 5.65194e-05 
4.9123 5.6546e-05 5.6546e-05 
4.9122 5.65726e-05 5.65726e-05 
4.9121 5.65993e-05 5.65993e-05 
4.912 5.66259e-05 5.66259e-05 
4.9119 5.66526e-05 5.66526e-05 
4.9118 5.66793e-05 5.66793e-05 
4.9117 5.6706e-05 5.6706e-05 
4.9116 5.67327e-05 5.67327e-05 
4.9115 5.67594e-05 5.67594e-05 
4.9114 5.67861e-05 5.67861e-05 
4.9113 5.68129e-05 5.68129e-05 
4.9112 5.68396e-05 5.68396e-05 
4.9111 5.68664e-05 5.68664e-05 
4.911 5.68931e-05 5.68931e-05 
4.9109 5.69199e-05 5.69199e-05 
4.9108 5.69467e-05 5.69467e-05 
4.9107 5.69735e-05 5.69735e-05 
4.9106 5.70004e-05 5.70004e-05 
4.9105 5.70272e-05 5.70272e-05 
4.9104 5.7054e-05 5.7054e-05 
4.9103 5.70809e-05 5.70809e-05 
4.9102 5.71078e-05 5.71078e-05 
4.9101 5.71347e-05 5.71347e-05 
4.91 5.71616e-05 5.71616e-05 
4.9099 5.71885e-05 5.71885e-05 
4.9098 5.72154e-05 5.72154e-05 
4.9097 5.72423e-05 5.72423e-05 
4.9096 5.72693e-05 5.72693e-05 
4.9095 5.72962e-05 5.72962e-05 
4.9094 5.73232e-05 5.73232e-05 
4.9093 5.73502e-05 5.73502e-05 
4.9092 5.73772e-05 5.73772e-05 
4.9091 5.74042e-05 5.74042e-05 
4.909 5.74312e-05 5.74312e-05 
4.9089 5.74582e-05 5.74582e-05 
4.9088 5.74853e-05 5.74853e-05 
4.9087 5.75123e-05 5.75123e-05 
4.9086 5.75394e-05 5.75394e-05 
4.9085 5.75665e-05 5.75665e-05 
4.9084 5.75935e-05 5.75935e-05 
4.9083 5.76206e-05 5.76206e-05 
4.9082 5.76478e-05 5.76478e-05 
4.9081 5.76749e-05 5.76749e-05 
4.908 5.7702e-05 5.7702e-05 
4.9079 5.77292e-05 5.77292e-05 
4.9078 5.77563e-05 5.77563e-05 
4.9077 5.77835e-05 5.77835e-05 
4.9076 5.78107e-05 5.78107e-05 
4.9075 5.78379e-05 5.78379e-05 
4.9074 5.78651e-05 5.78651e-05 
4.9073 5.78923e-05 5.78923e-05 
4.9072 5.79196e-05 5.79196e-05 
4.9071 5.79468e-05 5.79468e-05 
4.907 5.79741e-05 5.79741e-05 
4.9069 5.80014e-05 5.80014e-05 
4.9068 5.80286e-05 5.80286e-05 
4.9067 5.80559e-05 5.80559e-05 
4.9066 5.80832e-05 5.80832e-05 
4.9065 5.81106e-05 5.81106e-05 
4.9064 5.81379e-05 5.81379e-05 
4.9063 5.81652e-05 5.81652e-05 
4.9062 5.81926e-05 5.81926e-05 
4.9061 5.822e-05 5.822e-05 
4.906 5.82474e-05 5.82474e-05 
4.9059 5.82748e-05 5.82748e-05 
4.9058 5.83022e-05 5.83022e-05 
4.9057 5.83296e-05 5.83296e-05 
4.9056 5.8357e-05 5.8357e-05 
4.9055 5.83845e-05 5.83845e-05 
4.9054 5.84119e-05 5.84119e-05 
4.9053 5.84394e-05 5.84394e-05 
4.9052 5.84669e-05 5.84669e-05 
4.9051 5.84944e-05 5.84944e-05 
4.905 5.85219e-05 5.85219e-05 
4.9049 5.85494e-05 5.85494e-05 
4.9048 5.85769e-05 5.85769e-05 
4.9047 5.86044e-05 5.86044e-05 
4.9046 5.8632e-05 5.8632e-05 
4.9045 5.86596e-05 5.86596e-05 
4.9044 5.86872e-05 5.86872e-05 
4.9043 5.87147e-05 5.87147e-05 
4.9042 5.87423e-05 5.87423e-05 
4.9041 5.877e-05 5.877e-05 
4.904 5.87976e-05 5.87976e-05 
4.9039 5.88252e-05 5.88252e-05 
4.9038 5.88529e-05 5.88529e-05 
4.9037 5.88806e-05 5.88806e-05 
4.9036 5.89082e-05 5.89082e-05 
4.9035 5.89359e-05 5.89359e-05 
4.9034 5.89636e-05 5.89636e-05 
4.9033 5.89913e-05 5.89913e-05 
4.9032 5.90191e-05 5.90191e-05 
4.9031 5.90468e-05 5.90468e-05 
4.903 5.90746e-05 5.90746e-05 
4.9029 5.91023e-05 5.91023e-05 
4.9028 5.91301e-05 5.91301e-05 
4.9027 5.91579e-05 5.91579e-05 
4.9026 5.91857e-05 5.91857e-05 
4.9025 5.92135e-05 5.92135e-05 
4.9024 5.92413e-05 5.92413e-05 
4.9023 5.92692e-05 5.92692e-05 
4.9022 5.9297e-05 5.9297e-05 
4.9021 5.93249e-05 5.93249e-05 
4.902 5.93528e-05 5.93528e-05 
4.9019 5.93807e-05 5.93807e-05 
4.9018 5.94086e-05 5.94086e-05 
4.9017 5.94365e-05 5.94365e-05 
4.9016 5.94644e-05 5.94644e-05 
4.9015 5.94924e-05 5.94924e-05 
4.9014 5.95203e-05 5.95203e-05 
4.9013 5.95483e-05 5.95483e-05 
4.9012 5.95763e-05 5.95763e-05 
4.9011 5.96042e-05 5.96042e-05 
4.901 5.96322e-05 5.96322e-05 
4.9009 5.96603e-05 5.96603e-05 
4.9008 5.96883e-05 5.96883e-05 
4.9007 5.97163e-05 5.97163e-05 
4.9006 5.97444e-05 5.97444e-05 
4.9005 5.97725e-05 5.97725e-05 
4.9004 5.98005e-05 5.98005e-05 
4.9003 5.98286e-05 5.98286e-05 
4.9002 5.98567e-05 5.98567e-05 
4.9001 5.98848e-05 5.98848e-05 
4.9 5.9913e-05 5.9913e-05 
4.8999 5.99411e-05 5.99411e-05 
4.8998 5.99693e-05 5.99693e-05 
4.8997 5.99974e-05 5.99974e-05 
4.8996 6.00256e-05 6.00256e-05 
4.8995 6.00538e-05 6.00538e-05 
4.8994 6.0082e-05 6.0082e-05 
4.8993 6.01102e-05 6.01102e-05 
4.8992 6.01384e-05 6.01384e-05 
4.8991 6.01667e-05 6.01667e-05 
4.899 6.01949e-05 6.01949e-05 
4.8989 6.02232e-05 6.02232e-05 
4.8988 6.02515e-05 6.02515e-05 
4.8987 6.02798e-05 6.02798e-05 
4.8986 6.03081e-05 6.03081e-05 
4.8985 6.03364e-05 6.03364e-05 
4.8984 6.03647e-05 6.03647e-05 
4.8983 6.03931e-05 6.03931e-05 
4.8982 6.04214e-05 6.04214e-05 
4.8981 6.04498e-05 6.04498e-05 
4.898 6.04782e-05 6.04782e-05 
4.8979 6.05066e-05 6.05066e-05 
4.8978 6.0535e-05 6.0535e-05 
4.8977 6.05634e-05 6.05634e-05 
4.8976 6.05918e-05 6.05918e-05 
4.8975 6.06203e-05 6.06203e-05 
4.8974 6.06487e-05 6.06487e-05 
4.8973 6.06772e-05 6.06772e-05 
4.8972 6.07057e-05 6.07057e-05 
4.8971 6.07342e-05 6.07342e-05 
4.897 6.07627e-05 6.07627e-05 
4.8969 6.07912e-05 6.07912e-05 
4.8968 6.08197e-05 6.08197e-05 
4.8967 6.08483e-05 6.08483e-05 
4.8966 6.08769e-05 6.08769e-05 
4.8965 6.09054e-05 6.09054e-05 
4.8964 6.0934e-05 6.0934e-05 
4.8963 6.09626e-05 6.09626e-05 
4.8962 6.09912e-05 6.09912e-05 
4.8961 6.10198e-05 6.10198e-05 
4.896 6.10485e-05 6.10485e-05 
4.8959 6.10771e-05 6.10771e-05 
4.8958 6.11058e-05 6.11058e-05 
4.8957 6.11345e-05 6.11345e-05 
4.8956 6.11632e-05 6.11632e-05 
4.8955 6.11919e-05 6.11919e-05 
4.8954 6.12206e-05 6.12206e-05 
4.8953 6.12493e-05 6.12493e-05 
4.8952 6.1278e-05 6.1278e-05 
4.8951 6.13068e-05 6.13068e-05 
4.895 6.13355e-05 6.13355e-05 
4.8949 6.13643e-05 6.13643e-05 
4.8948 6.13931e-05 6.13931e-05 
4.8947 6.14219e-05 6.14219e-05 
4.8946 6.14507e-05 6.14507e-05 
4.8945 6.14796e-05 6.14796e-05 
4.8944 6.15084e-05 6.15084e-05 
4.8943 6.15373e-05 6.15373e-05 
4.8942 6.15661e-05 6.15661e-05 
4.8941 6.1595e-05 6.1595e-05 
4.894 6.16239e-05 6.16239e-05 
4.8939 6.16528e-05 6.16528e-05 
4.8938 6.16817e-05 6.16817e-05 
4.8937 6.17107e-05 6.17107e-05 
4.8936 6.17396e-05 6.17396e-05 
4.8935 6.17686e-05 6.17686e-05 
4.8934 6.17975e-05 6.17975e-05 
4.8933 6.18265e-05 6.18265e-05 
4.8932 6.18555e-05 6.18555e-05 
4.8931 6.18845e-05 6.18845e-05 
4.893 6.19135e-05 6.19135e-05 
4.8929 6.19426e-05 6.19426e-05 
4.8928 6.19716e-05 6.19716e-05 
4.8927 6.20007e-05 6.20007e-05 
4.8926 6.20298e-05 6.20298e-05 
4.8925 6.20588e-05 6.20588e-05 
4.8924 6.20879e-05 6.20879e-05 
4.8923 6.21171e-05 6.21171e-05 
4.8922 6.21462e-05 6.21462e-05 
4.8921 6.21753e-05 6.21753e-05 
4.892 6.22045e-05 6.22045e-05 
4.8919 6.22336e-05 6.22336e-05 
4.8918 6.22628e-05 6.22628e-05 
4.8917 6.2292e-05 6.2292e-05 
4.8916 6.23212e-05 6.23212e-05 
4.8915 6.23504e-05 6.23504e-05 
4.8914 6.23797e-05 6.23797e-05 
4.8913 6.24089e-05 6.24089e-05 
4.8912 6.24382e-05 6.24382e-05 
4.8911 6.24674e-05 6.24674e-05 
4.891 6.24967e-05 6.24967e-05 
4.8909 6.2526e-05 6.2526e-05 
4.8908 6.25553e-05 6.25553e-05 
4.8907 6.25846e-05 6.25846e-05 
4.8906 6.2614e-05 6.2614e-05 
4.8905 6.26433e-05 6.26433e-05 
4.8904 6.26727e-05 6.26727e-05 
4.8903 6.27021e-05 6.27021e-05 
4.8902 6.27315e-05 6.27315e-05 
4.8901 6.27609e-05 6.27609e-05 
4.89 6.27903e-05 6.27903e-05 
4.8899 6.28197e-05 6.28197e-05 
4.8898 6.28491e-05 6.28491e-05 
4.8897 6.28786e-05 6.28786e-05 
4.8896 6.29081e-05 6.29081e-05 
4.8895 6.29375e-05 6.29375e-05 
4.8894 6.2967e-05 6.2967e-05 
4.8893 6.29965e-05 6.29965e-05 
4.8892 6.3026e-05 6.3026e-05 
4.8891 6.30556e-05 6.30556e-05 
4.889 6.30851e-05 6.30851e-05 
4.8889 6.31147e-05 6.31147e-05 
4.8888 6.31443e-05 6.31443e-05 
4.8887 6.31738e-05 6.31738e-05 
4.8886 6.32034e-05 6.32034e-05 
4.8885 6.32331e-05 6.32331e-05 
4.8884 6.32627e-05 6.32627e-05 
4.8883 6.32923e-05 6.32923e-05 
4.8882 6.3322e-05 6.3322e-05 
4.8881 6.33516e-05 6.33516e-05 
4.888 6.33813e-05 6.33813e-05 
4.8879 6.3411e-05 6.3411e-05 
4.8878 6.34407e-05 6.34407e-05 
4.8877 6.34704e-05 6.34704e-05 
4.8876 6.35001e-05 6.35001e-05 
4.8875 6.35299e-05 6.35299e-05 
4.8874 6.35596e-05 6.35596e-05 
4.8873 6.35894e-05 6.35894e-05 
4.8872 6.36192e-05 6.36192e-05 
4.8871 6.3649e-05 6.3649e-05 
4.887 6.36788e-05 6.36788e-05 
4.8869 6.37086e-05 6.37086e-05 
4.8868 6.37385e-05 6.37385e-05 
4.8867 6.37683e-05 6.37683e-05 
4.8866 6.37982e-05 6.37982e-05 
4.8865 6.38281e-05 6.38281e-05 
4.8864 6.3858e-05 6.3858e-05 
4.8863 6.38879e-05 6.38879e-05 
4.8862 6.39178e-05 6.39178e-05 
4.8861 6.39477e-05 6.39477e-05 
4.886 6.39776e-05 6.39776e-05 
4.8859 6.40076e-05 6.40076e-05 
4.8858 6.40376e-05 6.40376e-05 
4.8857 6.40676e-05 6.40676e-05 
4.8856 6.40976e-05 6.40976e-05 
4.8855 6.41276e-05 6.41276e-05 
4.8854 6.41576e-05 6.41576e-05 
4.8853 6.41876e-05 6.41876e-05 
4.8852 6.42177e-05 6.42177e-05 
4.8851 6.42477e-05 6.42477e-05 
4.885 6.42778e-05 6.42778e-05 
4.8849 6.43079e-05 6.43079e-05 
4.8848 6.4338e-05 6.4338e-05 
4.8847 6.43681e-05 6.43681e-05 
4.8846 6.43983e-05 6.43983e-05 
4.8845 6.44284e-05 6.44284e-05 
4.8844 6.44586e-05 6.44586e-05 
4.8843 6.44887e-05 6.44887e-05 
4.8842 6.45189e-05 6.45189e-05 
4.8841 6.45491e-05 6.45491e-05 
4.884 6.45793e-05 6.45793e-05 
4.8839 6.46095e-05 6.46095e-05 
4.8838 6.46398e-05 6.46398e-05 
4.8837 6.467e-05 6.467e-05 
4.8836 6.47003e-05 6.47003e-05 
4.8835 6.47306e-05 6.47306e-05 
4.8834 6.47609e-05 6.47609e-05 
4.8833 6.47912e-05 6.47912e-05 
4.8832 6.48215e-05 6.48215e-05 
4.8831 6.48518e-05 6.48518e-05 
4.883 6.48822e-05 6.48822e-05 
4.8829 6.49125e-05 6.49125e-05 
4.8828 6.49429e-05 6.49429e-05 
4.8827 6.49733e-05 6.49733e-05 
4.8826 6.50037e-05 6.50037e-05 
4.8825 6.50341e-05 6.50341e-05 
4.8824 6.50645e-05 6.50645e-05 
4.8823 6.5095e-05 6.5095e-05 
4.8822 6.51254e-05 6.51254e-05 
4.8821 6.51559e-05 6.51559e-05 
4.882 6.51864e-05 6.51864e-05 
4.8819 6.52169e-05 6.52169e-05 
4.8818 6.52474e-05 6.52474e-05 
4.8817 6.52779e-05 6.52779e-05 
4.8816 6.53085e-05 6.53085e-05 
4.8815 6.5339e-05 6.5339e-05 
4.8814 6.53696e-05 6.53696e-05 
4.8813 6.54001e-05 6.54001e-05 
4.8812 6.54307e-05 6.54307e-05 
4.8811 6.54613e-05 6.54613e-05 
4.881 6.5492e-05 6.5492e-05 
4.8809 6.55226e-05 6.55226e-05 
4.8808 6.55532e-05 6.55532e-05 
4.8807 6.55839e-05 6.55839e-05 
4.8806 6.56146e-05 6.56146e-05 
4.8805 6.56453e-05 6.56453e-05 
4.8804 6.5676e-05 6.5676e-05 
4.8803 6.57067e-05 6.57067e-05 
4.8802 6.57374e-05 6.57374e-05 
4.8801 6.57681e-05 6.57681e-05 
4.88 6.57989e-05 6.57989e-05 
4.8799 6.58297e-05 6.58297e-05 
4.8798 6.58604e-05 6.58604e-05 
4.8797 6.58912e-05 6.58912e-05 
4.8796 6.5922e-05 6.5922e-05 
4.8795 6.59529e-05 6.59529e-05 
4.8794 6.59837e-05 6.59837e-05 
4.8793 6.60146e-05 6.60146e-05 
4.8792 6.60454e-05 6.60454e-05 
4.8791 6.60763e-05 6.60763e-05 
4.879 6.61072e-05 6.61072e-05 
4.8789 6.61381e-05 6.61381e-05 
4.8788 6.6169e-05 6.6169e-05 
4.8787 6.61999e-05 6.61999e-05 
4.8786 6.62309e-05 6.62309e-05 
4.8785 6.62619e-05 6.62619e-05 
4.8784 6.62928e-05 6.62928e-05 
4.8783 6.63238e-05 6.63238e-05 
4.8782 6.63548e-05 6.63548e-05 
4.8781 6.63858e-05 6.63858e-05 
4.878 6.64169e-05 6.64169e-05 
4.8779 6.64479e-05 6.64479e-05 
4.8778 6.6479e-05 6.6479e-05 
4.8777 6.651e-05 6.651e-05 
4.8776 6.65411e-05 6.65411e-05 
4.8775 6.65722e-05 6.65722e-05 
4.8774 6.66033e-05 6.66033e-05 
4.8773 6.66345e-05 6.66345e-05 
4.8772 6.66656e-05 6.66656e-05 
4.8771 6.66968e-05 6.66968e-05 
4.877 6.67279e-05 6.67279e-05 
4.8769 6.67591e-05 6.67591e-05 
4.8768 6.67903e-05 6.67903e-05 
4.8767 6.68215e-05 6.68215e-05 
4.8766 6.68527e-05 6.68527e-05 
4.8765 6.6884e-05 6.6884e-05 
4.8764 6.69152e-05 6.69152e-05 
4.8763 6.69465e-05 6.69465e-05 
4.8762 6.69778e-05 6.69778e-05 
4.8761 6.70091e-05 6.70091e-05 
4.876 6.70404e-05 6.70404e-05 
4.8759 6.70717e-05 6.70717e-05 
4.8758 6.7103e-05 6.7103e-05 
4.8757 6.71344e-05 6.71344e-05 
4.8756 6.71657e-05 6.71657e-05 
4.8755 6.71971e-05 6.71971e-05 
4.8754 6.72285e-05 6.72285e-05 
4.8753 6.72599e-05 6.72599e-05 
4.8752 6.72913e-05 6.72913e-05 
4.8751 6.73228e-05 6.73228e-05 
4.875 6.73542e-05 6.73542e-05 
4.8749 6.73857e-05 6.73857e-05 
4.8748 6.74171e-05 6.74171e-05 
4.8747 6.74486e-05 6.74486e-05 
4.8746 6.74801e-05 6.74801e-05 
4.8745 6.75116e-05 6.75116e-05 
4.8744 6.75432e-05 6.75432e-05 
4.8743 6.75747e-05 6.75747e-05 
4.8742 6.76063e-05 6.76063e-05 
4.8741 6.76379e-05 6.76379e-05 
4.874 6.76694e-05 6.76694e-05 
4.8739 6.7701e-05 6.7701e-05 
4.8738 6.77327e-05 6.77327e-05 
4.8737 6.77643e-05 6.77643e-05 
4.8736 6.77959e-05 6.77959e-05 
4.8735 6.78276e-05 6.78276e-05 
4.8734 6.78593e-05 6.78593e-05 
4.8733 6.78909e-05 6.78909e-05 
4.8732 6.79226e-05 6.79226e-05 
4.8731 6.79544e-05 6.79544e-05 
4.873 6.79861e-05 6.79861e-05 
4.8729 6.80178e-05 6.80178e-05 
4.8728 6.80496e-05 6.80496e-05 
4.8727 6.80813e-05 6.80813e-05 
4.8726 6.81131e-05 6.81131e-05 
4.8725 6.81449e-05 6.81449e-05 
